stn_name,stncode,year,month,dday,maxtmp,mintmp,rain,sunshine,avgrh,evapor,meantemp
ROI ET,405201,2004,11,16,33,22.2,0,9.8,63,5.2,27.6
ROI ET,405201,2004,11,17,31,18.7,0,10.2,62,4,24.8
ROI ET,405201,2004,11,18,30.8,17.8,0,10.5,62,4,24.3
ROI ET,405201,2004,11,19,31,17.2,0,10.4,63,4.3,24.1
ROI ET,405201,2004,11,20,31.2,17.7,0,9.9,64,3.9,24.4
ROI ET,405201,2004,11,21,30.8,17.5,0,10.5,65,4.4,24.1
ROI ET,405201,2004,11,22,30,16.3,0,10,61,5.6,23.1
ROI ET,405201,2004,11,23,30.7,18.2,0,9,61,2.9,24.4
ROI ET,405201,2004,11,24,32,20,0,8,62,3.9,26
ROI ET,405201,2004,11,25,30.3,21.5,0.3,1.2,71,2.7,25.9
ROI ET,405201,2004,11,26,31.3,21.2,0,4.8,71,4.1,26.2
ROI ET,405201,2004,11,27,31.4,20.2,0,9.4,64,4.3,25.8
ROI ET,405201,2004,11,28,31.3,18.8,0,10,65,4.5,25
ROI ET,405201,2004,11,29,31.4,19,0,10,67,3.9,25.2
ROI ET,405201,2004,11,30,30.7,17.6,0,10.2,64,3.8,24.1
ROI ET,405201,2004,12,01,31,18.3,0,9.9,65,3,24.6
ROI ET,405201,2004,12,02,31.7,18.3,0,10,66,2.7,25
ROI ET,405201,2004,12,03,31.7,17.8,0,9.7,62,5.1,24.7
ROI ET,405201,2004,12,04,31,17.5,0,9.8,61,3.7,24.2
ROI ET,405201,2004,12,05,30.2,17.2,0,9.7,60,3.7,23.7
ROI ET,405201,2004,12,06,29.7,17.8,0,7,62,3.3,23.7
ROI ET,405201,2004,12,07,28.5,17.3,0,9.7,62,4,22.9
ROI ET,405201,2004,12,08,27.7,15,0,9.6,57,3.7,21.3
ROI ET,405201,2004,12,09,28.3,14.8,0,8.9,59,3,21.5
ROI ET,405201,2004,12,10,30,17,0,9.7,60,4.9,23.5
ROI ET,405201,2004,12,11,30.4,16,0,9.7,64,1.4,23.2
ROI ET,405201,2004,12,12,29.7,17.7,0,9,63,5.3,23.7
ROI ET,405201,2004,12,13,29,14.2,0,9.9,59,3.1,21.6
ROI ET,405201,2004,12,14,29.7,13.7,0,9.9,60,2.9,21.7
ROI ET,405201,2004,12,15,30.2,15.2,0,9.8,66,2.5,22.7
ROI ET,405201,2004,12,16,31,16.3,0,9.9,65,4.5,23.6
ROI ET,405201,2004,12,17,31.8,17.5,0,9.5,64,3,24.6
ROI ET,405201,2004,12,18,32,17.3,0,9.5,64,3.9,24.6
ROI ET,405201,2004,12,19,31.3,15.7,0,10,61,4.4,23.5
ROI ET,405201,2004,12,20,31,15.5,0,9.5,62,4.1,23.2
ROI ET,405201,2004,12,21,31.5,15.5,0,9.8,60,3.5,23.5
ROI ET,405201,2004,12,22,32.2,16,0,9.8,62,2.7,24.1
ROI ET,405201,2004,12,23,32.4,16,0,9.8,60,4.1,24.2
ROI ET,405201,2004,12,24,31.7,16,0,10,59,4.6,23.8
ROI ET,405201,2004,12,25,31.4,16,0,9.8,61,3.4,23.7
ROI ET,405201,2004,12,26,31.4,15.7,0,9.4,63,3.3,23.5
ROI ET,405201,2004,12,27,32,16,0,9.9,58,4.3,24
ROI ET,405201,2004,12,28,31.4,15.3,0,10,60,4.1,23.3
ROI ET,405201,2004,12,29,29.8,15.3,0,9.7,63,3.3,22.5
ROI ET,405201,2004,12,30,31.4,15,0,9.5,61,4,23.2
ROI ET,405201,2004,12,31,27,15.2,0,10,56,5.3,21.1
ROI ET,405201,2005,01,01,24.5,11.3,0,9.5,56,3.4,17.9
ROI ET,405201,2005,01,02,26.5,10.7,0,8.6,64,2.9,18.6
ROI ET,405201,2005,01,03,29.5,11.5,0,7.4,65,4,20.5
ROI ET,405201,2005,01,04,30.3,14,0,9.4,64,3,22.1
ROI ET,405201,2005,01,05,30.5,14.7,0,10,64,4.3,22.6
ROI ET,405201,2005,01,06,30,16.5,0,10,65,2.3,23.2
ROI ET,405201,2005,01,07,31.2,21.5,0,9.9,67,4,26.3
ROI ET,405201,2005,01,08,30.8,19.2,0,10,60,4.1,25
ROI ET,405201,2005,01,09,30.8,17.2,0,10,60,4.5,24
ROI ET,405201,2005,01,10,31.2,17,0,9.6,63,3.2,24.1
ROI ET,405201,2005,01,11,32.2,16.7,0,10.7,64,3.7,24.4
ROI ET,405201,2005,01,12,32,16.7,0,9.3,63,2.5,24.3
ROI ET,405201,2005,01,13,30.7,18.2,0,9.4,63,4.6,24.4
ROI ET,405201,2005,01,14,23.2,16,0,0.6,61,2.4,19.6
ROI ET,405201,2005,01,15,25,14.5,0,3.8,61,3.6,19.7
ROI ET,405201,2005,01,16,27.3,16.3,0,6.4,60,2.8,21.8
ROI ET,405201,2005,01,17,29.8,15.8,0,9.2,65,4.3,22.8
ROI ET,405201,2005,01,18,31.7,17,0,9.8,64,4,24.3
ROI ET,405201,2005,01,19,32.8,18,0,9,63,2.4,25.4
ROI ET,405201,2005,01,20,32.5,19.7,0,9.4,60,4.7,26.1
ROI ET,405201,2005,01,21,31.5,18.3,0,10.1,60,4.1,24.9
ROI ET,405201,2005,01,22,32.6,18,0,10.1,66,2.5,25.3
ROI ET,405201,2005,01,23,33.7,18.2,0,10.3,65,4.3,25.9
ROI ET,405201,2005,01,24,34,19.2,0,9.4,62,3,26.6
ROI ET,405201,2005,01,25,34.1,21.5,0,7.7,60,4.2,27.8
ROI ET,405201,2005,01,26,35.2,19,0,9.3,62,3.3,27.1
ROI ET,405201,2005,01,27,35.5,20,0,9.7,57,4.8,27.7
ROI ET,405201,2005,01,28,36.6,19.5,0,9.9,60,4,28
ROI ET,405201,2005,01,29,36.7,20,0,9.6,56,3.8,28.3
ROI ET,405201,2005,01,30,37.3,21,0,9.8,57,3.6,29.1
ROI ET,405201,2005,01,31,35.3,22,0,9.7,64,4.1,28.6
ROI ET,405201,2005,02,01,34.6,21.8,0,6.5,66,3.8,28.2
ROI ET,405201,2005,02,02,35,23.2,0,7,67,5.1,29.1
ROI ET,405201,2005,02,03,34.8,24,0,8.7,61,4.1,29.4
ROI ET,405201,2005,02,04,36,21,0,9.8,61,4.6,28.5
ROI ET,405201,2005,02,05,36.7,21.8,0,8.8,57,5.7,29.2
ROI ET,405201,2005,02,06,36.7,22,0,10,53,4.6,29.3
ROI ET,405201,2005,02,07,36.3,24.1,0,9.5,55,4.6,30.2
ROI ET,405201,2005,02,08,37.3,21,0,10.3,60,5.1,29.1
ROI ET,405201,2005,02,09,35.7,22,0,10,58,4.1,28.8
ROI ET,405201,2005,02,10,34.5,23.7,0,6.5,59,4.9,29.1
ROI ET,405201,2005,02,11,33,22.5,0,9.8,57,4.6,27.7
ROI ET,405201,2005,02,12,33.8,20,0,10.4,59,3.4,26.9
ROI ET,405201,2005,02,13,35.8,20.7,0,9.9,58,4.1,28.2
ROI ET,405201,2005,02,14,35.5,20,0,10,55,4.9,27.7
ROI ET,405201,2005,02,15,36.7,25.5,0,10.2,53,5.8,31.1
ROI ET,405201,2005,02,16,37.5,24.7,0,10.6,46,5.6,31.1
ROI ET,405201,2005,02,17,38.2,23,0,10.5,48,7.4,30.6
ROI ET,405201,2005,02,18,37.3,20,0,10.1,50,3.9,28.6
ROI ET,405201,2005,02,19,33.9,21.1,0,10,59,4.8,27.5
ROI ET,405201,2005,02,20,27,18.5,0,2.6,62,4,22.7
ROI ET,405201,2005,02,21,31.7,17.2,0,8.7,63,2.2,24.4
ROI ET,405201,2005,02,22,34.3,18,0,10.1,64,3.5,26.1
ROI ET,405201,2005,02,23,37.2,20,0,10,58,6.6,28.6
ROI ET,405201,2005,02,24,37.6,24,0,10.2,48,4.4,30.8
ROI ET,405201,2005,02,25,38.2,22.7,0,10.2,49,3.8,30.4
ROI ET,405201,2005,02,26,38.5,23.5,0,10.3,47,5.2,31
ROI ET,405201,2005,02,27,38.3,22.2,0,10,49,8.6,30.2
ROI ET,405201,2005,02,28,37,24,0,9.8,57,4.2,30.5
ROI ET,405201,2005,03,01,34.5,19.5,0,8,63,5.7,27
ROI ET,405201,2005,03,02,35.7,23.8,3.2,7.2,66,5.7,29.7
ROI ET,405201,2005,03,03,28,19.7,0,6.7,68,3.7,23.8
ROI ET,405201,2005,03,04,25,17.2,0,0.6,59,4.4,21.1
ROI ET,405201,2005,03,05,25.3,15.7,0,7.5,50,4,20.5
ROI ET,405201,2005,03,06,28,13.5,0,10.4,54,3.6,20.7
ROI ET,405201,2005,03,07,30.5,14,0,9.6,57,4.4,22.2
ROI ET,405201,2005,03,08,33.6,16.5,0,10.3,57,3.9,25
ROI ET,405201,2005,03,09,36.7,18.3,0,9.6,54,5.1,27.5
ROI ET,405201,2005,03,10,37.2,23,0,9.2,48,4.5,30.1
ROI ET,405201,2005,03,11,38.6,24.3,0,9.5,45,8.2,31.4
ROI ET,405201,2005,03,12,39.2,25.8,0,9.5,47,6.3,32.5
ROI ET,405201,2005,03,13,33.5,22.5,0,9.5,55,6.4,28
ROI ET,405201,2005,03,14,29.4,17.8,0,4.7,58,5.2,23.6
ROI ET,405201,2005,03,15,34.3,21.7,0,7.4,60,3.5,28
ROI ET,405201,2005,03,16,37,23.5,0,7.6,58,5.1,30.2
ROI ET,405201,2005,03,17,37.3,24.2,0,9.5,58,5.7,30.7
ROI ET,405201,2005,03,18,35.3,23.8,0,8.1,55,6.1,29.5
ROI ET,405201,2005,03,19,34.3,22.5,0,9.6,56,4,28.4
ROI ET,405201,2005,03,20,35.8,20.7,0,10.2,58,6.1,28.2
ROI ET,405201,2005,03,21,37.7,24.8,0,8,55,5.3,31.2
ROI ET,405201,2005,03,22,37.2,25.5,4.8,9,55,6.1,31.3
ROI ET,405201,2005,03,23,38,25.2,0,9.6,57,5.4,31.6
ROI ET,405201,2005,03,24,31,24,0,3.5,65,5.8,27.5
ROI ET,405201,2005,03,25,29.5,19.8,0,6.3,62,6,24.6
ROI ET,405201,2005,03,26,34.4,19,0,7,66,4.8,26.7
ROI ET,405201,2005,03,27,36,25.5,0,4.2,61,3.3,30.7
ROI ET,405201,2005,03,28,38.2,24.3,0,5,59,6,31.2
ROI ET,405201,2005,03,29,39.5,27,0,8.3,55,6.1,33.2
ROI ET,405201,2005,03,30,38.5,26,0,9.6,55,5.5,32.2
ROI ET,405201,2005,03,31,39.6,27,12.8,7,56,3.4,33.3
ROI ET,405201,2005,04,01,29.2,25.2,1.6,0.1,77,4.1,27.2
ROI ET,405201,2005,04,02,36,24.2,12.5,7.5,72,3.9,30.1
ROI ET,405201,2005,04,03,31.7,22.2,0,5,72,4.7,26.9
ROI ET,405201,2005,04,04,26.4,20,4.6,0.7,71,3.5,23.2
ROI ET,405201,2005,04,05,28,20.5,0,1.8,73,3.5,24.2
ROI ET,405201,2005,04,06,33.2,21.3,0,8.1,67,3.3,27.2
ROI ET,405201,2005,04,07,37,21.6,0,10.2,63,5.1,29.3
ROI ET,405201,2005,04,08,38.3,26.3,0,10.5,58,6.7,32.3
ROI ET,405201,2005,04,09,38.2,25.5,0,8,59,4.8,31.8
ROI ET,405201,2005,04,10,39.6,26.5,0,10.5,53,7.4,33
ROI ET,405201,2005,04,11,39.7,27.8,0,10.5,52,7.2,33.7
ROI ET,405201,2005,04,12,39.5,27,0.3,10.8,55,8.8,33.2
ROI ET,405201,2005,04,13,31.4,24.3,0,3.1,64,4.3,27.8
ROI ET,405201,2005,04,14,34.5,21.2,0,7.2,59,5.5,27.8
ROI ET,405201,2005,04,15,37.7,25,0,9.2,58,5.6,31.3
ROI ET,405201,2005,04,16,37.2,25.8,7.5,6.1,67,5.8,31.5
ROI ET,405201,2005,04,17,33.8,26,0,4.6,71,3.3,29.9
ROI ET,405201,2005,04,18,36.2,24,0,8,66,4.8,30.1
ROI ET,405201,2005,04,19,36,26,18.1,4.6,75,3.4,31
ROI ET,405201,2005,04,20,35.8,24,0,10.1,69,5.3,29.9
ROI ET,405201,2005,04,21,36.7,25,0,10.4,60,5.8,30.8
ROI ET,405201,2005,04,22,38.5,27.2,0,10.3,56,5.2,32.8
ROI ET,405201,2005,04,23,37.5,26.5,0,8.3,61,4.6,32
ROI ET,405201,2005,04,24,38.6,25.3,9.5,8.7,66,6,31.9
ROI ET,405201,2005,04,25,38,26.2,0,11,67,5.2,32.1
ROI ET,405201,2005,04,26,38,26,0.3,6.7,70,6.1,32
ROI ET,405201,2005,04,27,35.6,24.3,0,9.8,69,3.9,29.9
ROI ET,405201,2005,04,28,37.7,27.5,0,9.8,67,6.8,32.6
ROI ET,405201,2005,04,29,37.7,24.7,0,10.9,66,5.5,31.2
ROI ET,405201,2005,04,30,37.2,25.2,0,10.8,62,7,31.2
ROI ET,405201,2005,05,01,37.7,25.2,0,9.6,59,5.4,31.4
ROI ET,405201,2005,05,02,38.7,27,1.5,10,60,7.8,32.8
ROI ET,405201,2005,05,03,39.2,27.2,0,7.1,64,3.6,33.2
ROI ET,405201,2005,05,04,39.3,25.5,0,10.2,59,5.8,32.4
ROI ET,405201,2005,05,05,40,28.2,0,9.5,53,8.2,34.1
ROI ET,405201,2005,05,06,39.8,28.8,0,8.9,49,7,34.3
ROI ET,405201,2005,05,07,37.8,27,27.8,9,59,6,32.4
ROI ET,405201,2005,05,08,34.2,25,1,5.8,78,5.3,29.6
ROI ET,405201,2005,05,09,34.3,26,0,6.4,72,2.1,30.1
ROI ET,405201,2005,05,10,34.8,26.7,0.3,5.9,72,3.4,30.7
ROI ET,405201,2005,05,11,34.5,26.3,10,5.6,76,3,30.4
ROI ET,405201,2005,05,12,36.3,25.5,0,10.7,72,1.4,30.9
ROI ET,405201,2005,05,13,33.5,24.7,76.2,6.7,79,-9999,29.1
ROI ET,405201,2005,05,14,33.8,24,8.4,3.7,86,2.6,28.9
ROI ET,405201,2005,05,15,33.8,23.5,0,6.9,80,4,28.6
ROI ET,405201,2005,05,16,34.7,26.3,0.1,5.3,78,3.4,30.5
ROI ET,405201,2005,05,17,35.5,25,2,7.7,82,4.6,30.2
ROI ET,405201,2005,05,18,35.4,25.3,34.2,6.8,84,2.2,30.3
ROI ET,405201,2005,05,19,33.8,25,0,8.8,78,4.2,29.4
ROI ET,405201,2005,05,20,34.9,23.3,30.8,8.3,77,6.1,29.1
ROI ET,405201,2005,05,21,31.8,23.3,0.6,5,83,3.8,27.5
ROI ET,405201,2005,05,22,33.2,25,10.2,6.1,79,4.8,29.1
ROI ET,405201,2005,05,23,34.7,25.2,0,10,74,6.4,29.9
ROI ET,405201,2005,05,24,35.7,26,0,11.7,69,4.5,30.8
ROI ET,405201,2005,05,25,35.7,24.3,0,10.5,68,6,30
ROI ET,405201,2005,05,26,35.8,25.8,0,11.5,68,6.4,30.8
ROI ET,405201,2005,05,27,36.4,27.3,0,11.5,65,4.9,31.8
ROI ET,405201,2005,05,28,36.2,27,64.7,8.6,65,5.4,31.6
ROI ET,405201,2005,05,29,32.4,23.5,2,6.5,82,2.9,27.9
ROI ET,405201,2005,05,30,31.7,24.5,0.7,8.7,83,2,28.1
ROI ET,405201,2005,05,31,33.8,25.5,9.2,10.1,79,3.9,29.6
ROI ET,405201,2005,06,01,33.7,25.5,0,6.2,75,5.3,29.6
ROI ET,405201,2005,06,02,34.7,26,0,10.3,69,5.6,30.3
ROI ET,405201,2005,06,03,35.5,26.5,0,9.6,71,5,31
ROI ET,405201,2005,06,04,35.5,26.2,0,10.2,70,5.4,30.8
ROI ET,405201,2005,06,05,36,26.8,0,9.9,69,4.8,31.4
ROI ET,405201,2005,06,06,35.8,26.5,0,9.3,67,5.3,31.1
ROI ET,405201,2005,06,07,33.3,27.8,2.4,2.6,73,2.7,30.5
ROI ET,405201,2005,06,08,32.6,25,44.8,1.3,83,2.7,28.8
ROI ET,405201,2005,06,09,34.2,24,2.2,5,81,3.9,29.1
ROI ET,405201,2005,06,10,31,23.7,12.8,0.5,80,3,27.3
ROI ET,405201,2005,06,11,34.5,24.3,0,8.5,76,5,29.4
ROI ET,405201,2005,06,12,35,26.8,0,8.2,68,4.8,30.9
ROI ET,405201,2005,06,13,35.5,27,1.2,7.7,73,6.2,31.2
ROI ET,405201,2005,06,14,33.4,27.5,15,2.2,72,2.9,30.4
ROI ET,405201,2005,06,15,34,25.3,0,5.3,75,5.8,29.6
ROI ET,405201,2005,06,16,32.7,26.3,5.4,0.2,80,0.9,29.5
ROI ET,405201,2005,06,17,34,24.7,7.7,5.1,81,4.9,29.3
ROI ET,405201,2005,06,18,33.7,24,0,10.3,77,4.6,28.8
ROI ET,405201,2005,06,19,34.5,27,0,9.8,72,5.7,30.7
ROI ET,405201,2005,06,20,35,26.8,0,10.5,71,4.6,30.9
ROI ET,405201,2005,06,21,34.7,26.8,4,10,71,6.2,30.7
ROI ET,405201,2005,06,22,31.7,27,0,0.5,75,2.3,29.3
ROI ET,405201,2005,06,23,34.3,24.5,35.3,5.6,80,7,29.4
ROI ET,405201,2005,06,24,31.3,24.2,13.6,3.4,80,5.3,27.7
ROI ET,405201,2005,06,25,29.4,24.2,1.5,0.9,88,6,26.8
ROI ET,405201,2005,06,26,32.7,25.5,0.6,3.1,78,3.2,29.1
ROI ET,405201,2005,06,27,32.8,25.8,0.6,3.3,76,4.9,29.3
ROI ET,405201,2005,06,28,30.2,26.4,3,0,82,2,28.3
ROI ET,405201,2005,06,29,32.5,25,0,3.9,74,4.4,28.7
ROI ET,405201,2005,06,30,32.8,25.5,5.4,3.8,79,3.2,29.1
ROI ET,405201,2005,07,01,33,25.8,0,4.9,76,4.4,29.4
ROI ET,405201,2005,07,02,32.4,24.8,0,3.7,82,1.9,28.6
ROI ET,405201,2005,07,03,33.7,24.3,35.3,6.1,82,4.4,29
ROI ET,405201,2005,07,04,32.5,24.5,0.2,5.2,81,2.3,28.5
ROI ET,405201,2005,07,05,31.5,25.2,0,4.5,81,3.8,28.3
ROI ET,405201,2005,07,06,33.2,25,0.2,8.9,77,4,29.1
ROI ET,405201,2005,07,07,33.2,25,18.7,7.5,84,4.4,29.1
ROI ET,405201,2005,07,08,33,25,3,10,75,3.5,29
ROI ET,405201,2005,07,09,33.8,24.3,76.1,9.8,78,-9999,29
ROI ET,405201,2005,07,10,33.2,24.5,0,7.2,78,1.1,28.8
ROI ET,405201,2005,07,11,33.3,26.7,2.2,7.1,77,4.9,30
ROI ET,405201,2005,07,12,27.7,24,14,0,87,2,25.8
ROI ET,405201,2005,07,13,30.8,24.5,17.3,4.3,86,2.9,27.6
ROI ET,405201,2005,07,14,33,24,0,9.2,81,2.1,28.5
ROI ET,405201,2005,07,15,34.3,26.2,0,8.2,75,2.6,30.2
ROI ET,405201,2005,07,16,34.5,25.2,0,11.6,72,4.1,29.8
ROI ET,405201,2005,07,17,35.7,27.5,0,11,71,5.3,31.6
ROI ET,405201,2005,07,18,35.3,26.2,0,8.6,69,4.9,30.7
ROI ET,405201,2005,07,19,35.2,26.2,4,10.8,74,6.4,30.7
ROI ET,405201,2005,07,20,34.5,25,1.5,9.4,73,3.7,29.7
ROI ET,405201,2005,07,21,33,25.5,24.1,6.6,78,5.4,29.2
ROI ET,405201,2005,07,22,31.6,25.6,10.5,0.9,88,1.9,28.6
ROI ET,405201,2005,07,23,30.5,25,20,0.9,88,4.4,27.7
ROI ET,405201,2005,07,24,30.7,24.5,5.9,1.8,78,5.5,27.6
ROI ET,405201,2005,07,25,29.3,24.5,16,0,85,2.4,26.9
ROI ET,405201,2005,07,26,29.6,24.3,1.6,2.4,83,3,26.9
ROI ET,405201,2005,07,27,32,25.1,9.6,2.8,81,2.7,28.5
ROI ET,405201,2005,07,28,32.7,25.7,5,5.4,78,4.3,29.2
ROI ET,405201,2005,07,29,32.8,24.7,0,6.6,77,4.2,28.7
ROI ET,405201,2005,07,30,30.4,26.2,0,0,75,2.4,28.3
ROI ET,405201,2005,07,31,29.7,25.7,0,0,76,2.8,27.7
ROI ET,405201,2005,08,01,31.6,25,2.2,5.2,78,3.4,28.3
ROI ET,405201,2005,08,02,30.7,23.8,4.5,3.9,85,3.6,27.2
ROI ET,405201,2005,08,03,33.3,25.2,8.5,7.8,80,5.5,29.2
ROI ET,405201,2005,08,04,32.8,24.7,0,5.8,74,5.3,28.7
ROI ET,405201,2005,08,05,29.8,26.3,0.7,0.8,76,2.3,28
ROI ET,405201,2005,08,06,30.5,24.5,0,0.8,74,3.5,27.5
ROI ET,405201,2005,08,07,31.4,25.5,3.3,0.2,77,2.7,28.4
ROI ET,405201,2005,08,08,31.8,25.3,9.1,3.6,80,3.8,28.5
ROI ET,405201,2005,08,09,30,24.8,0.8,0.1,83,2.4,27.4
ROI ET,405201,2005,08,10,28.6,25.8,4,0,86,2,27.2
ROI ET,405201,2005,08,11,29.6,25.7,3.7,0.2,80,1.5,27.6
ROI ET,405201,2005,08,12,30.5,24.5,14.4,0.5,85,3.5,27.5
ROI ET,405201,2005,08,13,31.8,23.7,15.8,6.1,82,5.4,27.7
ROI ET,405201,2005,08,14,30.5,23.7,0,3.4,82,2.5,27.1
ROI ET,405201,2005,08,15,30.5,25,0,2.4,81,3.1,27.7
ROI ET,405201,2005,08,16,30.7,24.5,18.2,0.1,84,3.1,27.6
ROI ET,405201,2005,08,17,30.5,23.7,14.9,1,88,2.3,27.1
ROI ET,405201,2005,08,18,30.2,24,23.4,0.6,90,-9999,27.1
ROI ET,405201,2005,08,19,30.6,23.4,0.1,1.5,85,2.2,27
ROI ET,405201,2005,08,20,31.2,25.8,0,1.7,83,2.2,28.5
ROI ET,405201,2005,08,21,32.4,25,0,3.7,81,3.8,28.7
ROI ET,405201,2005,08,22,32.4,25,0,7.3,80,4.4,28.7
ROI ET,405201,2005,08,23,33.5,25.3,0,11.2,76,3.7,29.4
ROI ET,405201,2005,08,24,34.2,25.7,0,11.3,74,4.1,29.9
ROI ET,405201,2005,08,25,33.3,27,0,7.7,78,3.4,30.1
ROI ET,405201,2005,08,26,34,24,6.2,6.7,82,4.2,29
ROI ET,405201,2005,08,27,33.6,23.8,0,10.2,78,6,28.7
ROI ET,405201,2005,08,28,33,24.5,0.8,8.5,77,3.6,28.7
ROI ET,405201,2005,08,29,32,24.5,7.6,2,85,1.5,28.2
ROI ET,405201,2005,08,30,31.4,24.2,44.8,3.8,87,3.3,27.8
ROI ET,405201,2005,08,31,29.7,23.3,12.4,3.9,88,1.6,26.5
ROI ET,405201,2005,09,01,32,23.8,0,9.7,81,6.7,27.9
ROI ET,405201,2005,09,02,33,25.7,0.6,5.6,84,3,29.3
ROI ET,405201,2005,09,03,31.9,25.2,0,7.1,81,3,28.5
ROI ET,405201,2005,09,04,30.3,25.8,0,1.3,86,2.5,28
ROI ET,405201,2005,09,05,31.2,25.3,0.2,3.2,86,2.7,28.2
ROI ET,405201,2005,09,06,30.5,24.8,59.4,0.9,89,4.3,27.6
ROI ET,405201,2005,09,07,32.5,24.5,15.6,6.7,84,-9999,28.5
ROI ET,405201,2005,09,08,31,24.2,40.1,2.6,87,2.3,27.6
ROI ET,405201,2005,09,09,30.3,24.3,1.2,2.8,88,3.3,27.3
ROI ET,405201,2005,09,10,29.8,24.5,12.3,0.7,87,1.6,27.1
ROI ET,405201,2005,09,11,29.7,23.8,0.5,1.8,87,3,26.7
ROI ET,405201,2005,09,12,32,24.7,0,6.8,81,2.1,28.3
ROI ET,405201,2005,09,13,27.6,24.5,7.6,0,87,2.3,26
ROI ET,405201,2005,09,14,28.5,23.5,15.7,2.4,90,1.9,26
ROI ET,405201,2005,09,15,31.3,23.2,0,8.7,83,4,27.2
ROI ET,405201,2005,09,16,32.5,25.2,0,4.7,84,2.1,28.8
ROI ET,405201,2005,09,17,33.5,25,9.8,8.8,81,3.2,29.2
ROI ET,405201,2005,09,18,28.3,24,9.6,0,89,0.8,26.1
ROI ET,405201,2005,09,19,30.5,23.5,8.7,4,88,2.5,27
ROI ET,405201,2005,09,20,28.3,24.8,5.2,0.4,89,1.3,26.5
ROI ET,405201,2005,09,21,30.2,23.7,0,5.7,84,4.1,26.9
ROI ET,405201,2005,09,22,31.7,24.3,0,8.4,80,1.9,28
ROI ET,405201,2005,09,23,31.5,25.2,0,5.5,81,4.1,28.3
ROI ET,405201,2005,09,24,32.3,24.8,0.8,6.6,82,1.6,28.5
ROI ET,405201,2005,09,25,34,25.7,0,7.9,82,3.9,29.8
ROI ET,405201,2005,09,26,32,24.2,8.8,3.4,85,1.7,28.1
ROI ET,405201,2005,09,27,29.7,25.5,0.2,0,84,3.7,27.6
ROI ET,405201,2005,09,28,29.5,25,22.7,1.7,86,3.1,27.2
ROI ET,405201,2005,09,29,30.4,24,0,3.3,86,4,27.2
ROI ET,405201,2005,09,30,32.3,25.5,0,4.7,82,1.5,28.9
ROI ET,405201,2005,10,01,32.7,24,0,10.3,80,3.9,28.3
ROI ET,405201,2005,10,02,33,25.5,0,10,77,4,29.2
ROI ET,405201,2005,10,03,33.6,25,0,7.7,79,2.9,29.3
ROI ET,405201,2005,10,04,32.7,25,0,10.6,74,4.9,28.8
ROI ET,405201,2005,10,05,31.3,24.5,0,5.1,81,2.3,27.9
ROI ET,405201,2005,10,06,32.4,24,0,8.3,77,4.2,28.2
ROI ET,405201,2005,10,07,32.5,24,0,8.7,76,3.8,28.2
ROI ET,405201,2005,10,08,26,22.3,29.9,0,88,1.9,24.1
ROI ET,405201,2005,10,09,30.7,22.5,0,8.1,75,4.7,26.6
ROI ET,405201,2005,10,10,31.7,22,0,7.8,74,3,26.8
ROI ET,405201,2005,10,11,29.7,23,0.8,3.2,79,3.8,26.3
ROI ET,405201,2005,10,12,32.3,23.5,0.9,6.2,81,3.2,27.9
ROI ET,405201,2005,10,13,32.5,24.5,0,6.6,80,4.1,28.5
ROI ET,405201,2005,10,14,32.8,23.5,0,10.6,75,5.2,28.1
ROI ET,405201,2005,10,15,32.7,23,0,10.7,75,3.5,27.8
ROI ET,405201,2005,10,16,32.5,22.2,0,10.6,72,4.4,27.3
ROI ET,405201,2005,10,17,32.8,22,0,10.2,74,5.3,27.4
ROI ET,405201,2005,10,18,32.8,22.7,0,9.6,72,3.6,27.7
ROI ET,405201,2005,10,19,33,22.5,0,10.6,72,3.4,27.7
ROI ET,405201,2005,10,20,32,22.8,0,8.3,71,5,27.4
ROI ET,405201,2005,10,21,31.4,21.3,0,10.6,68,2.8,26.3
ROI ET,405201,2005,10,22,32,20.3,0,10.1,66,4.4,26.1
ROI ET,405201,2005,10,23,31.7,21.8,0,4.6,69,2.8,26.7
ROI ET,405201,2005,10,24,31.7,22.7,0,7.5,71,4.2,27.2
ROI ET,405201,2005,10,25,33,22,0,9,75,3.4,27.5
ROI ET,405201,2005,10,26,32.8,22.3,0,10.2,71,3.4,27.5
ROI ET,405201,2005,10,27,33.4,22.3,0,10.4,70,2.4,27.8
ROI ET,405201,2005,10,28,33,22,0,10.6,72,5.1,27.5
ROI ET,405201,2005,10,29,32.8,21.7,0,10,69,3.9,27.2
ROI ET,405201,2005,10,30,31.6,21.8,0,9.4,70,4.8,26.7
ROI ET,405201,2005,10,31,29.8,19.5,0,6.6,72,3.2,24.6
ROI ET,405201,2005,11,01,29.7,19.5,0,7.4,71,4.9,24.6
ROI ET,405201,2005,11,02,32.3,22.3,0,5.6,71,2.2,27.3
ROI ET,405201,2005,11,03,32.5,22.5,0,8.3,73,3.4,27.5
ROI ET,405201,2005,11,04,34.2,23.7,2,9.1,73,3.8,28.9
ROI ET,405201,2005,11,05,31.7,23.6,2,8.2,82,3.4,27.6
ROI ET,405201,2005,11,06,33.5,24.8,0,9.4,77,3.5,29.1
ROI ET,405201,2005,11,07,33,24.8,5.8,8.9,82,2.6,28.9
ROI ET,405201,2005,11,08,32.5,23.5,22.4,10,81,5.3,28
ROI ET,405201,2005,11,09,33,22.5,0,6.9,80,3.2,27.7
